name,timestamp,day,hour,lat,lng,capacity_est,popularity,visitors
Kasba Cultural Association,2025-09-23 13:00:00,Pratipada,13,22.573743,88.341605,13446,major,1232
Kasba Cultural Association,2025-09-23 14:00:00,Pratipada,14,22.573743,88.341605,13446,major,798
Kasba Cultural Association,2025-09-23 15:00:00,Pratipada,15,22.573743,88.341605,13446,major,971
Kasba Cultural Association,2025-09-23 16:00:00,Pratipada,16,22.573743,88.341605,13446,major,1207
Kasba Cultural Association,2025-09-23 17:00:00,Pratipada,17,22.573743,88.341605,13446,major,2321
Kasba Cultural Association,2025-09-23 18:00:00,Pratipada,18,22.573743,88.341605,13446,major,1684
Kasba Cultural Association,2025-09-23 19:00:00,Pratipada,19,22.573743,88.341605,13446,major,1844
Kasba Cultural Association,2025-09-23 20:00:00,Pratipada,20,22.573743,88.341605,13446,major,3156
Kasba Cultural Association,2025-09-23 21:00:00,Pratipada,21,22.573743,88.341605,13446,major,1813
Kasba Cultural Association,2025-09-23 22:00:00,Pratipada,22,22.573743,88.341605,13446,major,3011
Kasba Cultural Association,2025-09-23 23:00:00,Pratipada,23,22.573743,88.341605,13446,major,1937
Kashi Bose Lane,2025-09-23 00:00:00,Pratipada,0,22.589362,88.3652473,4959,major,1031
Kashi Bose Lane,2025-09-23 01:00:00,Pratipada,1,22.589362,88.3652473,4959,major,763
Kashi Bose Lane,2025-09-23 02:00:00,Pratipada,2,22.589362,88.3652473,4959,major,1057
Kashi Bose Lane,2025-09-23 03:00:00,Pratipada,3,22.589362,88.3652473,4959,major,88
Kashi Bose Lane,2025-09-23 04:00:00,Pratipada,4,22.589362,88.3652473,4959,major,110
Kashi Bose Lane,2025-09-23 05:00:00,Pratipada,5,22.589362,88.3652473,4959,major,95
Kashi Bose Lane,2025-09-23 06:00:00,Pratipada,6,22.589362,88.3652473,4959,major,222
Kashi Bose Lane,2025-09-23 07:00:00,Pratipada,7,22.589362,88.3652473,4959,major,123
Kashi Bose Lane,2025-09-23 08:00:00,Pratipada,8,22.589362,88.3652473,4959,major,215
Kashi Bose Lane,2025-09-23 09:00:00,Pratipada,9,22.589362,88.3652473,4959,major,268
Kashi Bose Lane,2025-09-23 10:00:00,Pratipada,10,22.589362,88.3652473,4959,major,287
Kashi Bose Lane,2025-09-23 11:00:00,Pratipada,11,22.589362,88.3652473,4959,major,355
Kashi Bose Lane,2025-09-23 12:00:00,Pratipada,12,22.589362,88.3652473,4959,major,393
Kashi Bose Lane,2025-09-23 13:00:00,Pratipada,13,22.589362,88.3652473,4959,major,435
Kashi Bose Lane,2025-09-23 14:00:00,Pratipada,14,22.589362,88.3652473,4959,major,398
Kashi Bose Lane,2025-09-23 15:00:00,Pratipada,15,22.589362,88.3652473,4959,major,381
Kashi Bose Lane,2025-09-23 16:00:00,Pratipada,16,22.589362,88.3652473,4959,major,287
Kashi Bose Lane,2025-09-23 17:00:00,Pratipada,17,22.589362,88.3652473,4959,major,1033
Kashi Bose Lane,2025-09-23 18:00:00,Pratipada,18,22.589362,88.3652473,4959,major,679
Kashi Bose Lane,2025-09-23 19:00:00,Pratipada,19,22.589362,88.3652473,4959,major,834
Kashi Bose Lane,2025-09-23 20:00:00,Pratipada,20,22.589362,88.3652473,4959,major,682
Kashi Bose Lane,2025-09-23 21:00:00,Pratipada,21,22.589362,88.3652473,4959,major,624
Kashi Bose Lane,2025-09-23 22:00:00,Pratipada,22,22.589362,88.3652473,4959,major,943
Kashi Bose Lane,2025-09-23 23:00:00,Pratipada,23,22.589362,88.3652473,4959,major,702
Kestopur Pallymangal,2025-09-23 00:00:00,Pratipada,0,22.56808,88.409458,12332,major,1379
Kestopur Pallymangal,2025-09-23 01:00:00,Pratipada,1,22.56808,88.409458,12332,major,2186
Kestopur Pallymangal,2025-09-23 02:00:00,Pratipada,2,22.56808,88.409458,12332,major,1977
Kestopur Pallymangal,2025-09-23 03:00:00,Pratipada,3,22.56808,88.409458,12332,major,299
Kestopur Pallymangal,2025-09-23 04:00:00,Pratipada,4,22.56808,88.409458,12332,major,267
Kestopur Pallymangal,2025-09-23 05:00:00,Pratipada,5,22.56808,88.409458,12332,major,266
Kestopur Pallymangal,2025-09-23 06:00:00,Pratipada,6,22.56808,88.409458,12332,major,603
Kestopur Pallymangal,2025-09-23 07:00:00,Pratipada,7,22.56808,88.409458,12332,major,695
Kestopur Pallymangal,2025-09-23 08:00:00,Pratipada,8,22.56808,88.409458,12332,major,614
Kestopur Pallymangal,2025-09-23 09:00:00,Pratipada,9,22.56808,88.409458,12332,major,926
Kestopur Pallymangal,2025-09-23 10:00:00,Pratipada,10,22.56808,88.409458,12332,major,594
Kestopur Pallymangal,2025-09-23 11:00:00,Pratipada,11,22.56808,88.409458,12332,major,572
Kestopur Pallymangal,2025-09-23 12:00:00,Pratipada,12,22.56808,88.409458,12332,major,948
Kestopur Pallymangal,2025-09-23 13:00:00,Pratipada,13,22.56808,88.409458,12332,major,791
Kestopur Pallymangal,2025-09-23 14:00:00,Pratipada,14,22.56808,88.409458,12332,major,1133
Kestopur Pallymangal,2025-09-23 15:00:00,Pratipada,15,22.56808,88.409458,12332,major,731
Kestopur Pallymangal,2025-09-23 16:00:00,Pratipada,16,22.56808,88.409458,12332,major,729
Kestopur Pallymangal,2025-09-23 17:00:00,Pratipada,17,22.56808,88.409458,12332,major,2101
Kestopur Pallymangal,2025-09-23 18:00:00,Pratipada,18,22.56808,88.409458,12332,major,1056
Kestopur Pallymangal,2025-09-23 19:00:00,Pratipada,19,22.56808,88.409458,12332,major,1656
Kestopur Pallymangal,2025-09-23 20:00:00,Pratipada,20,22.56808,88.409458,12332,major,1447
Kestopur Pallymangal,2025-09-23 21:00:00,Pratipada,21,22.56808,88.409458,12332,major,1862
Kestopur Pallymangal,2025-09-23 22:00:00,Pratipada,22,22.56808,88.409458,12332,major,2175
Kestopur Pallymangal,2025-09-23 23:00:00,Pratipada,23,22.56808,88.409458,12332,major,2077
Kumartuli Park,2025-09-23 00:00:00,Pratipada,0,22.639252,88.353393,8869,iconic,2333
Kumartuli Park,2025-09-23 01:00:00,Pratipada,1,22.639252,88.353393,8869,iconic,1888
Kumartuli Park,2025-09-23 02:00:00,Pratipada,2,22.639252,88.353393,8869,iconic,2313
Kumartuli Park,2025-09-23 03:00:00,Pratipada,3,22.639252,88.353393,8869,iconic,245
Kumartuli Park,2025-09-23 04:00:00,Pratipada,4,22.639252,88.353393,8869,iconic,188
Kumartuli Park,2025-09-23 05:00:00,Pratipada,5,22.639252,88.353393,8869,iconic,224
Kumartuli Park,2025-09-23 06:00:00,Pratipada,6,22.639252,88.353393,8869,iconic,459
Kumartuli Park,2025-09-23 07:00:00,Pratipada,7,22.639252,88.353393,8869,iconic,982
Kumartuli Park,2025-09-23 08:00:00,Pratipada,8,22.639252,88.353393,8869,iconic,538
Kumartuli Park,2025-09-23 09:00:00,Pratipada,9,22.639252,88.353393,8869,iconic,687
Kumartuli Park,2025-09-23 10:00:00,Pratipada,10,22.639252,88.353393,8869,iconic,676
Kumartuli Park,2025-09-23 11:00:00,Pratipada,11,22.639252,88.353393,8869,iconic,744
Kumartuli Park,2025-09-23 12:00:00,Pratipada,12,22.639252,88.353393,8869,iconic,1491
Kumartuli Park,2025-09-23 13:00:00,Pratipada,13,22.639252,88.353393,8869,iconic,1043
Kumartuli Park,2025-09-23 14:00:00,Pratipada,14,22.639252,88.353393,8869,iconic,1120
Kumartuli Park,2025-09-23 15:00:00,Pratipada,15,22.639252,88.353393,8869,iconic,1299
Kumartuli Park,2025-09-23 16:00:00,Pratipada,16,22.639252,88.353393,8869,iconic,1249
Kumartuli Park,2025-09-23 17:00:00,Pratipada,17,22.639252,88.353393,8869,iconic,2314
Kumartuli Park,2025-09-23 18:00:00,Pratipada,18,22.639252,88.353393,8869,iconic,2391
Kumartuli Park,2025-09-23 19:00:00,Pratipada,19,22.639252,88.353393,8869,iconic,2005
Kumartuli Park,2025-09-23 20:00:00,Pratipada,20,22.639252,88.353393,8869,iconic,2000
Kumartuli Park,2025-09-23 21:00:00,Pratipada,21,22.639252,88.353393,8869,iconic,1923
Kumartuli Park,2025-09-23 22:00:00,Pratipada,22,22.639252,88.353393,8869,iconic,1489
Kumartuli Park,2025-09-23 23:00:00,Pratipada,23,22.639252,88.353393,8869,iconic,2456
Lake Town Netaji Sporting,2025-09-23 00:00:00,Pratipada,0,22.566383,88.406295,11511,local,957
Lake Town Netaji Sporting,2025-09-23 01:00:00,Pratipada,1,22.566383,88.406295,11511,local,953
Lake Town Netaji Sporting,2025-09-23 02:00:00,Pratipada,2,22.566383,88.406295,11511,local,1192
Lake Town Netaji Sporting,2025-09-23 03:00:00,Pratipada,3,22.566383,88.406295,11511,local,126
Lake Town Netaji Sporting,2025-09-23 04:00:00,Pratipada,4,22.566383,88.406295,11511,local,138
Lake Town Netaji Sporting,2025-09-23 05:00:00,Pratipada,5,22.566383,88.406295,11511,local,110
Lake Town Netaji Sporting,2025-09-23 06:00:00,Pratipada,6,22.566383,88.406295,11511,local,224
Lake Town Netaji Sporting,2025-09-23 07:00:00,Pratipada,7,22.566383,88.406295,11511,local,211
Lake Town Netaji Sporting,2025-09-23 08:00:00,Pratipada,8,22.566383,88.406295,11511,local,367
Lake Town Netaji Sporting,2025-09-23 09:00:00,Pratipada,9,22.566383,88.406295,11511,local,345
Lake Town Netaji Sporting,2025-09-23 10:00:00,Pratipada,10,22.566383,88.406295,11511,local,319
Lake Town Netaji Sporting,2025-09-23 11:00:00,Pratipada,11,22.566383,88.406295,11511,local,325
Lake Town Netaji Sporting,2025-09-23 12:00:00,Pratipada,12,22.566383,88.406295,11511,local,583
Lake Town Netaji Sporting,2025-09-23 13:00:00,Pratipada,13,22.566383,88.406295,11511,local,523
Lake Town Netaji Sporting,2025-09-23 14:00:00,Pratipada,14,22.566383,88.406295,11511,local,509
Lake Town Netaji Sporting,2025-09-23 15:00:00,Pratipada,15,22.566383,88.406295,11511,local,508
Lake Town Netaji Sporting,2025-09-23 16:00:00,Pratipada,16,22.566383,88.406295,11511,local,438
Lake Town Netaji Sporting,2025-09-23 17:00:00,Pratipada,17,22.566383,88.406295,11511,local,1128
Lake Town Netaji Sporting,2025-09-23 18:00:00,Pratipada,18,22.566383,88.406295,11511,local,866
Lake Town Netaji Sporting,2025-09-23 19:00:00,Pratipada,19,22.566383,88.406295,11511,local,960
Lake Town Netaji Sporting,2025-09-23 20:00:00,Pratipada,20,22.566383,88.406295,11511,local,913
Lake Town Netaji Sporting,2025-09-23 21:00:00,Pratipada,21,22.566383,88.406295,11511,local,1126
Lake Town Netaji Sporting,2025-09-23 22:00:00,Pratipada,22,22.566383,88.406295,11511,local,1264
Lake Town Netaji Sporting,2025-09-23 23:00:00,Pratipada,23,22.566383,88.406295,11511,local,1044
Laketown Adhibasi Brinda,2025-09-23 00:00:00,Pratipada,0,22.61085,88.370186,14538,local,1345
Laketown Adhibasi Brinda,2025-09-23 01:00:00,Pratipada,1,22.61085,88.370186,14538,local,1063
Laketown Adhibasi Brinda,2025-09-23 02:00:00,Pratipada,2,22.61085,88.370186,14538,local,842
Laketown Adhibasi Brinda,2025-09-23 03:00:00,Pratipada,3,22.61085,88.370186,14538,local,223
Laketown Adhibasi Brinda,2025-09-23 04:00:00,Pratipada,4,22.61085,88.370186,14538,local,116
Laketown Adhibasi Brinda,2025-09-23 05:00:00,Pratipada,5,22.61085,88.370186,14538,local,159
Laketown Adhibasi Brinda,2025-09-23 06:00:00,Pratipada,6,22.61085,88.370186,14538,local,373
Laketown Adhibasi Brinda,2025-09-23 07:00:00,Pratipada,7,22.61085,88.370186,14538,local,394
Laketown Adhibasi Brinda,2025-09-23 08:00:00,Pratipada,8,22.61085,88.370186,14538,local,231
Laketown Adhibasi Brinda,2025-09-23 09:00:00,Pratipada,9,22.61085,88.370186,14538,local,305
Laketown Adhibasi Brinda,2025-09-23 10:00:00,Pratipada,10,22.61085,88.370186,14538,local,398
Laketown Adhibasi Brinda,2025-09-23 11:00:00,Pratipada,11,22.61085,88.370186,14538,local,278
Laketown Adhibasi Brinda,2025-09-23 12:00:00,Pratipada,12,22.61085,88.370186,14538,local,547
Laketown Adhibasi Brinda,2025-09-23 13:00:00,Pratipada,13,22.61085,88.370186,14538,local,651
Laketown Adhibasi Brinda,2025-09-23 14:00:00,Pratipada,14,22.61085,88.370186,14538,local,671
Laketown Adhibasi Brinda,2025-09-23 15:00:00,Pratipada,15,22.61085,88.370186,14538,local,777
Laketown Adhibasi Brinda,2025-09-23 16:00:00,Pratipada,16,22.61085,88.370186,14538,local,681
Laketown Adhibasi Brinda,2025-09-23 17:00:00,Pratipada,17,22.61085,88.370186,14538,local,1041
Laketown Adhibasi Brinda,2025-09-23 18:00:00,Pratipada,18,22.61085,88.370186,14538,local,1209
Laketown Adhibasi Brinda,2025-09-23 19:00:00,Pratipada,19,22.61085,88.370186,14538,local,1145
Laketown Adhibasi Brinda,2025-09-23 20:00:00,Pratipada,20,22.61085,88.370186,14538,local,945
Laketown Adhibasi Brinda,2025-09-23 21:00:00,Pratipada,21,22.61085,88.370186,14538,local,1255
Laketown Adhibasi Brinda,2025-09-23 22:00:00,Pratipada,22,22.61085,88.370186,14538,local,1304
Laketown Adhibasi Brinda,2025-09-23 23:00:00,Pratipada,23,22.61085,88.370186,14538,local,1540
Maddox Square,2025-09-23 00:00:00,Pratipada,0,22.5262957,88.3546561,12274,iconic,3089
Maddox Square,2025-09-23 01:00:00,Pratipada,1,22.5262957,88.3546561,12274,iconic,4387
Maddox Square,2025-09-23 02:00:00,Pratipada,2,22.5262957,88.3546561,12274,iconic,2985
Maddox Square,2025-09-23 03:00:00,Pratipada,3,22.5262957,88.3546561,12274,iconic,336
Maddox Square,2025-09-23 04:00:00,Pratipada,4,22.5262957,88.3546561,12274,iconic,571
Maddox Square,2025-09-23 05:00:00,Pratipada,5,22.5262957,88.3546561,12274,iconic,268
Maddox Square,2025-09-23 06:00:00,Pratipada,6,22.5262957,88.3546561,12274,iconic,646
Maddox Square,2025-09-23 07:00:00,Pratipada,7,22.5262957,88.3546561,12274,iconic,1018
Maddox Square,2025-09-23 08:00:00,Pratipada,8,22.5262957,88.3546561,12274,iconic,1169
Maddox Square,2025-09-23 09:00:00,Pratipada,9,22.5262957,88.3546561,12274,iconic,958
Maddox Square,2025-09-23 10:00:00,Pratipada,10,22.5262957,88.3546561,12274,iconic,1193
Maddox Square,2025-09-23 11:00:00,Pratipada,11,22.5262957,88.3546561,12274,iconic,857
Maddox Square,2025-09-23 12:00:00,Pratipada,12,22.5262957,88.3546561,12274,iconic,1479
Maddox Square,2025-09-23 13:00:00,Pratipada,13,22.5262957,88.3546561,12274,iconic,1701
Maddox Square,2025-09-23 14:00:00,Pratipada,14,22.5262957,88.3546561,12274,iconic,1903
Maddox Square,2025-09-23 15:00:00,Pratipada,15,22.5262957,88.3546561,12274,iconic,1150
Maddox Square,2025-09-23 16:00:00,Pratipada,16,22.5262957,88.3546561,12274,iconic,1390
Maddox Square,2025-09-23 17:00:00,Pratipada,17,22.5262957,88.3546561,12274,iconic,3960
Maddox Square,2025-09-23 18:00:00,Pratipada,18,22.5262957,88.3546561,12274,iconic,2992
Maddox Square,2025-09-23 19:00:00,Pratipada,19,22.5262957,88.3546561,12274,iconic,3646
Maddox Square,2025-09-23 20:00:00,Pratipada,20,22.5262957,88.3546561,12274,iconic,2932
Maddox Square,2025-09-23 21:00:00,Pratipada,21,22.5262957,88.3546561,12274,iconic,3191
Maddox Square,2025-09-23 22:00:00,Pratipada,22,22.5262957,88.3546561,12274,iconic,3300
Maddox Square,2025-09-23 23:00:00,Pratipada,23,22.5262957,88.3546561,12274,iconic,3967
Manicktala Chaltabagan Lohapatty,2025-09-23 00:00:00,Pratipada,0,22.67666,88.34039,14394,iconic,4323
Manicktala Chaltabagan Lohapatty,2025-09-23 01:00:00,Pratipada,1,22.67666,88.34039,14394,iconic,3673
Manicktala Chaltabagan Lohapatty,2025-09-23 02:00:00,Pratipada,2,22.67666,88.34039,14394,iconic,5311
Manicktala Chaltabagan Lohapatty,2025-09-23 03:00:00,Pratipada,3,22.67666,88.34039,14394,iconic,520
Manicktala Chaltabagan Lohapatty,2025-09-23 04:00:00,Pratipada,4,22.67666,88.34039,14394,iconic,504
Manicktala Chaltabagan Lohapatty,2025-09-23 05:00:00,Pratipada,5,22.67666,88.34039,14394,iconic,429
Manicktala Chaltabagan Lohapatty,2025-09-23 06:00:00,Pratipada,6,22.67666,88.34039,14394,iconic,1197
Manicktala Chaltabagan Lohapatty,2025-09-23 07:00:00,Pratipada,7,22.67666,88.34039,14394,iconic,1438
Manicktala Chaltabagan Lohapatty,2025-09-23 08:00:00,Pratipada,8,22.67666,88.34039,14394,iconic,740
Manicktala Chaltabagan Lohapatty,2025-09-23 09:00:00,Pratipada,9,22.67666,88.34039,14394,iconic,698
Manicktala Chaltabagan Lohapatty,2025-09-23 10:00:00,Pratipada,10,22.67666,88.34039,14394,iconic,1044
Manicktala Chaltabagan Lohapatty,2025-09-23 11:00:00,Pratipada,11,22.67666,88.34039,14394,iconic,1016
Manicktala Chaltabagan Lohapatty,2025-09-23 12:00:00,Pratipada,12,22.67666,88.34039,14394,iconic,1444
Manicktala Chaltabagan Lohapatty,2025-09-23 13:00:00,Pratipada,13,22.67666,88.34039,14394,iconic,1377
Manicktala Chaltabagan Lohapatty,2025-09-23 14:00:00,Pratipada,14,22.67666,88.34039,14394,iconic,2125
Manicktala Chaltabagan Lohapatty,2025-09-23 15:00:00,Pratipada,15,22.67666,88.34039,14394,iconic,1473
Manicktala Chaltabagan Lohapatty,2025-09-23 16:00:00,Pratipada,16,22.67666,88.34039,14394,iconic,1940
Manicktala Chaltabagan Lohapatty,2025-09-23 17:00:00,Pratipada,17,22.67666,88.34039,14394,iconic,2995
Manicktala Chaltabagan Lohapatty,2025-09-23 18:00:00,Pratipada,18,22.67666,88.34039,14394,iconic,3276
Manicktala Chaltabagan Lohapatty,2025-09-23 19:00:00,Pratipada,19,22.67666,88.34039,14394,iconic,2984
Manicktala Chaltabagan Lohapatty,2025-09-23 20:00:00,Pratipada,20,22.67666,88.34039,14394,iconic,3621
Manicktala Chaltabagan Lohapatty,2025-09-23 21:00:00,Pratipada,21,22.67666,88.34039,14394,iconic,3380
Manicktala Chaltabagan Lohapatty,2025-09-23 22:00:00,Pratipada,22,22.67666,88.34039,14394,iconic,3435
Manicktala Chaltabagan Lohapatty,2025-09-23 23:00:00,Pratipada,23,22.67666,88.34039,14394,iconic,4834
Mohammad Ali Park,2025-09-23 00:00:00,Pratipada,0,22.5772396,88.3607374,7558,major,1179
Mohammad Ali Park,2025-09-23 01:00:00,Pratipada,1,22.5772396,88.3607374,7558,major,1777
Mohammad Ali Park,2025-09-23 02:00:00,Pratipada,2,22.5772396,88.3607374,7558,major,1245
Mohammad Ali Park,2025-09-23 03:00:00,Pratipada,3,22.5772396,88.3607374,7558,major,162
Mohammad Ali Park,2025-09-23 04:00:00,Pratipada,4,22.5772396,88.3607374,7558,major,132
Mohammad Ali Park,2025-09-23 05:00:00,Pratipada,5,22.5772396,88.3607374,7558,major,155
Mohammad Ali Park,2025-09-23 06:00:00,Pratipada,6,22.5772396,88.3607374,7558,major,338
Mohammad Ali Park,2025-09-23 07:00:00,Pratipada,7,22.5772396,88.3607374,7558,major,380
Mohammad Ali Park,2025-09-23 08:00:00,Pratipada,8,22.5772396,88.3607374,7558,major,328
Mohammad Ali Park,2025-09-23 09:00:00,Pratipada,9,22.5772396,88.3607374,7558,major,308
Mohammad Ali Park,2025-09-23 10:00:00,Pratipada,10,22.5772396,88.3607374,7558,major,278
Mohammad Ali Park,2025-09-23 11:00:00,Pratipada,11,22.5772396,88.3607374,7558,major,317
Mohammad Ali Park,2025-09-23 12:00:00,Pratipada,12,22.5772396,88.3607374,7558,major,541
Mohammad Ali Park,2025-09-23 13:00:00,Pratipada,13,22.5772396,88.3607374,7558,major,487
Mohammad Ali Park,2025-09-23 14:00:00,Pratipada,14,22.5772396,88.3607374,7558,major,683
Mohammad Ali Park,2025-09-23 15:00:00,Pratipada,15,22.5772396,88.3607374,7558,major,586
Mohammad Ali Park,2025-09-23 16:00:00,Pratipada,16,22.5772396,88.3607374,7558,major,595
Mohammad Ali Park,2025-09-23 17:00:00,Pratipada,17,22.5772396,88.3607374,7558,major,1513
Mohammad Ali Park,2025-09-23 18:00:00,Pratipada,18,22.5772396,88.3607374,7558,major,1105
Mohammad Ali Park,2025-09-23 19:00:00,Pratipada,19,22.5772396,88.3607374,7558,major,997
Mohammad Ali Park,2025-09-23 20:00:00,Pratipada,20,22.5772396,88.3607374,7558,major,1034
Mohammad Ali Park,2025-09-23 21:00:00,Pratipada,21,22.5772396,88.3607374,7558,major,1469
Mohammad Ali Park,2025-09-23 22:00:00,Pratipada,22,22.5772396,88.3607374,7558,major,1748
Mohammad Ali Park,2025-09-23 23:00:00,Pratipada,23,22.5772396,88.3607374,7558,major,1189
Nagerbazar Sarbojanin,2025-09-23 00:00:00,Pratipada,0,22.573674,88.354469,14133,iconic,4927
Nagerbazar Sarbojanin,2025-09-23 01:00:00,Pratipada,1,22.573674,88.354469,14133,iconic,4728
Nagerbazar Sarbojanin,2025-09-23 02:00:00,Pratipada,2,22.573674,88.354469,14133,iconic,3364
Nagerbazar Sarbojanin,2025-09-23 03:00:00,Pratipada,3,22.573674,88.354469,14133,iconic,439
Nagerbazar Sarbojanin,2025-09-23 04:00:00,Pratipada,4,22.573674,88.354469,14133,iconic,308
Nagerbazar Sarbojanin,2025-09-23 05:00:00,Pratipada,5,22.573674,88.354469,14133,iconic,562
Nagerbazar Sarbojanin,2025-09-23 06:00:00,Pratipada,6,22.573674,88.354469,14133,iconic,1305
Nagerbazar Sarbojanin,2025-09-23 07:00:00,Pratipada,7,22.573674,88.354469,14133,iconic,1201
Nagerbazar Sarbojanin,2025-09-23 08:00:00,Pratipada,8,22.573674,88.354469,14133,iconic,1039
Nagerbazar Sarbojanin,2025-09-23 09:00:00,Pratipada,9,22.573674,88.354469,14133,iconic,1273
Nagerbazar Sarbojanin,2025-09-23 10:00:00,Pratipada,10,22.573674,88.354469,14133,iconic,1414
Nagerbazar Sarbojanin,2025-09-23 11:00:00,Pratipada,11,22.573674,88.354469,14133,iconic,964
Nagerbazar Sarbojanin,2025-09-23 12:00:00,Pratipada,12,22.573674,88.354469,14133,iconic,1376
Nagerbazar Sarbojanin,2025-09-23 13:00:00,Pratipada,13,22.573674,88.354469,14133,iconic,2243
Nagerbazar Sarbojanin,2025-09-23 14:00:00,Pratipada,14,22.573674,88.354469,14133,iconic,1538
Nagerbazar Sarbojanin,2025-09-23 15:00:00,Pratipada,15,22.573674,88.354469,14133,iconic,2448
Nagerbazar Sarbojanin,2025-09-23 16:00:00,Pratipada,16,22.573674,88.354469,14133,iconic,1743
Nagerbazar Sarbojanin,2025-09-23 17:00:00,Pratipada,17,22.573674,88.354469,14133,iconic,2364
Nagerbazar Sarbojanin,2025-09-23 18:00:00,Pratipada,18,22.573674,88.354469,14133,iconic,3070
Nagerbazar Sarbojanin,2025-09-23 19:00:00,Pratipada,19,22.573674,88.354469,14133,iconic,2239
Nagerbazar Sarbojanin,2025-09-23 20:00:00,Pratipada,20,22.573674,88.354469,14133,iconic,3719
Nagerbazar Sarbojanin,2025-09-23 21:00:00,Pratipada,21,22.573674,88.354469,14133,iconic,3227
